Star: J2038;    Mass table: hfb24
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.425      295.0     13.4199     10.2833     12.4324
      0.425      300.0     13.4933     11.6880     12.9273
      0.425      305.0     13.5702     12.5737     13.2603
      0.425      310.0     13.6467     13.0942     13.4772
      0.425      315.0     13.7086     13.3843     13.6111
      0.425      320.0     13.7506     13.5404     13.6891
      0.425      325.0     13.7785     13.6252     13.7349
      0.425      330.0     13.7938     13.6730     13.7605
      0.425      335.0     13.8001     13.6986     13.7728
      0.425      340.0     13.8016     13.7094     13.7772
      0.425      345.0     13.8015     13.7118     13.7780
      0.425      350.0     13.8016     13.7127     13.7783
      0.425      355.0     13.8019     13.7146     13.7792
      0.425      360.0     13.8019     13.7146     13.7792
      0.425      365.0     13.8019     13.7146     13.7792
      0.425      370.0     13.8019     13.7146     13.7792
      0.425      375.0     13.8019     13.7146     13.7792
      0.425      380.0     13.8019     13.7146     13.7792
      0.425      385.0     13.8019     13.7146     13.7792
      0.425      390.0     13.8019     13.7146     13.7792
      0.425      395.0     13.8019     13.7146     13.7792
      0.425      400.0     13.8019     13.7146     13.7792
      0.430      200.0      2.8578   -271.4170    -84.0127
      0.430      205.0      5.1146   -258.5697    -78.4145
      0.430      210.0      6.5887   -247.6963    -73.9748
      0.430      215.0      7.5264   -237.8929    -70.2341
      0.430      220.0      8.2133   -227.2933    -66.4066
      0.430      225.0      8.7309   -214.3225    -61.9407
      0.430      230.0      9.0377   -195.4324    -55.7421
      0.430      235.0      9.5653   -171.4103    -47.7685
      0.430      240.0     10.2581   -148.3391    -39.9853
      0.430      245.0     10.7882   -124.7463    -32.1481
      0.430      250.0     11.2598    -98.5319    -23.5202
      0.430      255.0     11.7386    -71.1359    -14.5130
      0.430      260.0     12.0667    -47.8377     -6.9067
      0.430      265.0     12.3366    -30.7987     -1.3235
      0.430      270.0     12.5946    -18.6199      2.7114
      0.430      275.0     12.8229     -9.6746      5.7015
      0.430      280.0     13.0108     -2.9555      7.9586
      0.430      285.0     13.1575      2.1128      9.6647
      0.430      290.0     13.2687      5.8985     10.9401
      0.430      295.0     13.3554      8.6661     11.8761
      0.430      300.0     13.4296     10.6176     12.5449
      0.430      305.0     13.5034     11.8753     12.9936
      0.430      310.0     13.5813     12.6682     13.2978
      0.430      315.0     13.6561     13.1342     13.4962
      0.430      320.0     13.7138     13.3913     13.6169
      0.430      325.0     13.7527     13.5298     13.6872
      0.430      330.0     13.7780     13.6049     13.7282
      0.430      335.0     13.7909     13.6469     13.7502
      0.430      340.0     13.7957     13.6686     13.7604
      0.430      345.0     13.7965     13.6769     13.7636
      0.430      350.0     13.7965     13.6786     13.7641
      0.430      355.0     13.7966     13.6798     13.7645
      0.430      360.0     13.7969     13.6812     13.7652
      0.430      365.0     13.7969     13.6812     13.7652
      0.430      370.0     13.7969     13.6812     13.7652
      0.430      375.0     13.7969     13.6812     13.7652
      0.430      380.0     13.7969     13.6812     13.7652
      0.430      385.0     13.7969     13.6812     13.7652
      0.430      390.0     13.7969     13.6812     13.7652
      0.430      395.0     13.7969     13.6812     13.7652
      0.430      400.0     13.7969     13.6812     13.7652
      0.435      200.0     -0.4656   -295.3632    -93.8612
      0.435      205.0      3.3021   -270.1103    -83.2972
      0.435      210.0      5.4597   -257.3521    -77.7953
      0.435      215.0      6.8260   -246.4409    -73.4165
      0.435      220.0      7.6974   -236.4633    -69.6648
      0.435      225.0      8.3481   -225.4788    -65.7395
      0.435      230.0      8.8356   -211.8234    -61.0769
      0.435      235.0      9.1246   -191.8701    -54.5537
      0.435      240.0      9.6915   -167.8446    -46.5525
      0.435      245.0     10.3513   -144.7887    -38.7967
      0.435      250.0     10.8426   -120.8402    -30.8732
      0.435      255.0     11.3205    -94.2574    -22.1243
      0.435      260.0     11.8019    -67.2432    -13.2364
      0.435      265.0     12.1359    -44.9208     -5.9352
      0.435      270.0     12.4137    -28.7261     -0.6143
      0.435      275.0     12.6670    -17.1120      3.2385
      0.435      280.0     12.8821     -8.5452      6.0996
      0.435      285.0     13.0550     -2.0983      8.2603
      0.435      290.0     13.1882      2.7644      9.8921
      0.435      295.0     13.2902      6.3435     11.0957
      0.435      300.0     13.3713      8.9056     11.9628
      0.435      305.0     13.4439     10.6738     12.5725
      0.435      310.0     13.5185     11.8355     12.9912
      0.435      315.0     13.5972     12.5592     13.2740
      0.435      320.0     13.6699     12.9774     13.4560
      0.435      325.0     13.7237     13.2062     13.5650
      0.435      330.0     13.7597     13.3279     13.6280
      0.435      335.0     13.7821     13.3941     13.6642
      0.435      340.0     13.7926     13.4306     13.6828
      0.435      345.0     13.7960     13.4483     13.6908
      0.435      350.0     13.7964     13.4544     13.6930
      0.435      355.0     13.7964     13.4555     13.6933
      0.435      360.0     13.7966     13.4571     13.6940
      0.435      365.0     13.7967     13.4578     13.6943
      0.435      370.0     13.7967     13.4578     13.6943
      0.435      375.0     13.7967     13.4578     13.6943
      0.435      380.0     13.7967     13.4578     13.6943
      0.435      385.0     13.7967     13.4578     13.6943
      0.435      390.0     13.7967     13.4578     13.6943
      0.435      395.0     13.7967     13.4578     13.6943
      0.435      400.0     13.7967     13.4578     13.6943
      0.440      200.0     -1.9565   -338.0937   -108.4367
      0.440      205.0      0.0004   -290.5387    -92.0146
      0.440      210.0      3.6946   -268.9866    -82.6749
      0.440      215.0      5.7662   -256.2814    -77.2488
      0.440      220.0      7.0381   -245.3398    -72.9241
      0.440      225.0      7.8566   -235.1394    -69.1370
      0.440      230.0      8.4783   -223.7486    -65.1021
      0.440      235.0      8.9348   -209.4345    -60.2518
      0.440      240.0      9.2159   -188.6271    -53.4634
      0.440      245.0      9.8045   -164.6719    -45.4700
      0.440      250.0     10.4251   -141.5678    -37.7257
      0.440      255.0     10.8892   -117.2667    -29.7090
      0.440      260.0     11.3821    -90.4428    -20.8735
      0.440      265.0     11.8705    -63.8794    -12.1236
      0.440      270.0     12.2144    -42.4400     -5.0957
      0.440      275.0     12.4963    -26.9588      0.0019
      0.440      280.0     12.7404    -15.8153      3.6993
      0.440      285.0     12.9438     -7.5375      6.4610
      0.440      290.0     13.1081     -1.2976      8.5502
      0.440      295.0     13.2291      3.3319     10.0998
      0.440      300.0     13.3199      6.7176     11.2345
      0.440      305.0     13.3943      9.1252     12.0480
      0.440      310.0     13.4645     10.7633     12.6149
      0.440      315.0     13.5396     11.8288     13.0035
      0.440      320.0     13.6182     12.4794     13.2630
      0.440      325.0     13.6877     12.8481     13.4271
      0.440      330.0     13.7368     13.0469     13.5234
      0.440      335.0     13.7697     13.1518     13.5790
      0.440      340.0     13.7885     13.2087     13.6098
      0.440      345.0     13.7964     13.2392     13.6249
      0.440      350.0     13.7986     13.2529     13.6307
      0.440      355.0     13.7987     13.2568     13.6320
      0.440      360.0     13.7987     13.2577     13.6323
      0.440      365.0     13.7990     13.2595     13.6330
      0.440      370.0     13.7990     13.2595     13.6330
      0.440      375.0     13.7990     13.2595     13.6330
      0.440      380.0     13.7990     13.2595     13.6330
      0.440      385.0     13.7990     13.2595     13.6330
      0.440      390.0     13.7990     13.2595     13.6330
      0.440      395.0     13.7990     13.2595     13.6330
      0.440      400.0     13.7990     13.2595     13.6330
      0.445      200.0     -4.1654   -411.8063   -133.3590
      0.445      205.0     -1.6757   -334.1227   -106.9842
      0.445      210.0      0.5346   -287.3876    -90.6524
      0.445      215.0      4.0679   -268.1551    -82.1583
      0.445      220.0      6.0483   -255.4129    -76.7828
      0.445      225.0      7.2365   -244.3950    -72.4904
      0.445      230.0      8.0086   -233.9628    -68.6606
      0.445      235.0      8.6037   -222.1857    -64.5210
      0.445      240.0      9.0273   -207.2739    -59.5036
      0.445      245.0      9.3046   -185.8518    -52.5232
      0.445      250.0      9.8977   -161.9863    -44.5554
      0.445      255.0     10.4810   -138.7677    -36.8002
      0.445      260.0     10.9313   -114.1500    -28.6927
      0.445      265.0     11.4463    -87.1645    -19.7909
      0.445      270.0     11.9468    -61.0600    -11.1783
      0.445      275.0     12.3027    -40.3509     -4.3737
      0.445      280.0     12.6082    -24.9696      0.7084
      0.445      285.0     12.8526    -14.0404      4.3380
      0.445      290.0     13.0374     -6.0990      6.9806
      0.445      295.0     13.1750     -0.2216      8.9368
      0.445      300.0     13.2761      4.1217     10.3821
      0.445      305.0     13.3539      7.2785     11.4354
      0.445      310.0     13.4213      9.4971     12.1843
      0.445      315.0     13.4895     10.9881     12.7032
      0.445      320.0     13.5651     11.9406     13.0563
      0.445      325.0     13.6423     12.5090     13.2889
      0.445      330.0     13.7068     12.8239     13.4325
      0.445      335.0     13.7506     12.9907     13.5151
      0.445      340.0     13.7793     13.0779     13.5622
      0.445      345.0     13.7940     13.1249     13.5871
      0.445      350.0     13.7994     13.1487     13.5983
      0.445      355.0     13.8004     13.1581     13.6020
      0.445      360.0     13.8004     13.1602     13.6026
      0.445      365.0     13.8005     13.1614     13.6031
      0.445      370.0     13.8008     13.1626     13.6036
      0.445      375.0     13.8008     13.1626     13.6036
      0.445      380.0     13.8008     13.1626     13.6036
      0.445      385.0     13.8008     13.1626     13.6036
      0.445      390.0     13.8008     13.1626     13.6036
      0.445      395.0     13.8008     13.1626     13.6036
      0.445      400.0     13.8008     13.1626     13.6036
      0.450      200.0        -Inf   -549.7653        -Inf
      0.450      205.0     -3.8989   -405.2353   -131.0885
      0.450      210.0     -1.4143   -331.1299   -105.8555
      0.450      215.0      1.0584   -285.7643    -89.7818
      0.450      220.0      4.4167   -267.7722    -81.8006
      0.450      225.0      6.3055   -254.8889    -76.4428
      0.450      230.0      7.4216   -243.7201    -72.1510
      0.450      235.0      8.1546   -233.0211    -68.2627
      0.450      240.0      8.7238   -220.8790    -64.0248
      0.450      245.0      9.1148   -205.4568    -58.8677
      0.450      250.0      9.3860   -183.6924    -51.7832
      0.450      255.0      9.9699   -159.8385    -43.8255
      0.450      260.0     10.5205   -136.4953    -36.0532
      0.450      265.0     10.9703   -111.5793    -27.8515
      0.450      270.0     11.5200    -84.3571    -18.8511
      0.450      275.0     12.1050    -56.1639     -9.5191
      0.450      280.0     12.4776    -35.7006     -2.7810
      0.450      285.0     12.7477    -21.6855      1.8440
