Star: CS29497;    Mass table: ws4
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.455      335.0     17.8941     36.7597     23.7980
      0.455      340.0     17.9458     37.3122     24.0083
      0.455      345.0     17.9860     37.6936     24.1564
      0.455      350.0     18.0186     37.9612     24.2633
      0.455      355.0     18.0426     38.1335     24.3342
      0.455      360.0     18.0566     38.2248     24.3727
      0.455      365.0     18.0623     38.2603     24.3878
      0.455      370.0     18.0640     38.2705     24.3922
      0.455      375.0     18.0640     38.2705     24.3922
      0.455      380.0     18.0640     38.2705     24.3922
      0.455      385.0     18.0640     38.2705     24.3922
      0.455      390.0     18.0640     38.2705     24.3922
      0.455      395.0     18.0640     38.2705     24.3922
      0.455      400.0     18.0640     38.2705     24.3922
      0.460      200.0     -1.2913   -409.2351   -130.5700
      0.460      205.0      3.5979   -339.4880   -105.1467
      0.460      210.0      0.9756   -312.3178    -98.3164
      0.460      215.0     -0.9582   -285.9740    -91.2804
      0.460      220.0      0.7146   -268.4329    -84.5857
      0.460      225.0      2.4866   -248.6288    -77.1064
      0.460      230.0      3.6897   -223.8679    -68.4425
      0.460      235.0      4.3932   -196.2642    -59.2168
      0.460      240.0      4.9170   -163.1239    -48.3585
      0.460      245.0      6.6311   -135.4029    -38.4096
      0.460      250.0      8.4316   -113.9139    -30.3770
      0.460      255.0      9.9682    -96.0492    -23.6721
      0.460      260.0     11.3100    -78.9375    -17.3382
      0.460      265.0     12.2910    -63.1594    -11.6719
      0.460      270.0     13.0906    -48.6449     -6.5292
      0.460      275.0     13.8460    -34.7163     -1.6021
      0.460      280.0     14.4923    -21.0278      3.1747
      0.460      285.0     15.1881     -8.2522      7.6959
      0.460      290.0     15.8272      1.9063     11.3492
      0.460      295.0     16.2829      9.8991     14.1916
      0.460      300.0     16.6320     16.3564     16.4750
      0.460      305.0     16.9201     21.6083     18.3351
      0.460      310.0     17.1609     25.8436     19.8408
      0.460      315.0     17.3605     29.2132     21.0441
      0.460      320.0     17.5245     31.8507     21.9914
      0.460      325.0     17.6580     33.8742     22.7233
      0.460      330.0     17.7675     35.3924     23.2788
      0.460      335.0     17.8578     36.4780     23.6841
      0.460      340.0     17.9221     37.1832     23.9513
      0.460      345.0     17.9680     37.6421     24.1279
      0.460      350.0     18.0049     37.9588     24.2533
      0.460      355.0     18.0328     38.1659     24.3379
      0.460      360.0     18.0497     38.2769     24.3845
      0.460      365.0     18.0497     38.2769     24.3845
      0.460      370.0     18.0497     38.2769     24.3845
      0.460      375.0     18.0497     38.2769     24.3845
      0.460      380.0     18.0497     38.2769     24.3845
      0.460      385.0     18.0497     38.2769     24.3845
      0.460      390.0     18.0497     38.2769     24.3845
      0.460      395.0     18.0497     38.2769     24.3845
      0.460      400.0     18.0497     38.2769     24.3845
      0.465      200.0         NaN        -Inf        -Inf
      0.465      205.0     -1.6116   -413.3432   -132.0894
      0.465      210.0      3.7449   -341.8195   -105.7858
      0.465      215.0      1.2444   -313.1927    -98.4111
      0.465      220.0     -1.0547   -287.1033    -91.7038
      0.465      225.0      0.5709   -269.3915    -84.9870
      0.465      230.0      2.3661   -249.7030    -77.5287
      0.465      235.0      3.5908   -224.8810    -68.8307
      0.465      240.0      4.3329   -197.1023    -59.5233
      0.465      245.0      4.8428   -163.7702    -48.6137
      0.465      250.0      6.6525   -135.1111    -38.3025
      0.465      255.0      9.0026   -109.1224    -28.4708
      0.465      260.0     10.5444    -89.8767    -21.3248
      0.465      265.0     11.6514    -73.5893    -15.4115
      0.465      270.0     12.5094    -58.7722    -10.1333
      0.465      275.0     13.2952    -44.6246     -5.1162
      0.465      280.0     14.0365    -30.8194     -0.2378
      0.465      285.0     14.6714    -17.1464      4.5264
      0.465      290.0     15.3919     -4.8733      8.9051
      0.465      295.0     15.9928      4.7560     12.3647
      0.465      300.0     16.4207     12.3628     15.0660
      0.465      305.0     16.7554     18.5119     17.2420
      0.465      310.0     17.0320     23.4833     19.0053
      0.465      315.0     17.2614     27.4534     20.4192
      0.465      320.0     17.4496     30.5724     21.5354
      0.465      325.0     17.6019     32.9742     22.4000
