Star: HE1523;    Mass table: frdm2012
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.445      215.0      3.4322   -138.7150    -41.6309
      0.445      220.0      4.9216   -119.5633    -34.5503
      0.445      225.0      5.8921   -101.3797    -28.1287
      0.445      230.0      6.5750    -84.2384    -22.2328
      0.445      235.0      6.9148    -63.2236    -15.3421
      0.445      240.0      7.9638    -47.1165     -9.5254
      0.445      245.0      8.8265    -36.1023     -5.4491
      0.445      250.0      9.4774    -27.7034     -2.3455
      0.445      255.0     10.0031    -20.6982      0.2315
      0.445      260.0     10.4522    -14.4943      2.5025
      0.445      265.0     10.8520     -8.7692      4.5883
      0.445      270.0     11.2291     -3.2717      6.5866
      0.445      275.0     11.6007      2.1415      8.5544
      0.445      280.0     11.9690      7.6049     10.5359
      0.445      285.0     12.2800     12.8648     12.4140
      0.445      290.0     12.5187     17.7182     14.1141
      0.445      295.0     12.7013     22.0150     15.5998
      0.445      300.0     12.8413     25.6453     16.8453
      0.445      305.0     12.9520     28.5897     17.8536
      0.445      310.0     13.0452     30.8870     18.6450
      0.445      315.0     13.1293     32.6008     19.2452
      0.445      320.0     13.2090     33.8103     19.6826
      0.445      325.0     13.2860     34.6205     19.9917
      0.445      330.0     13.3576     35.1453     20.2066
      0.445      335.0     13.4189     35.4822     20.3549
      0.445      340.0     13.4671     35.7004     20.4569
      0.445      345.0     13.5029     35.8455     20.5272
      0.445      350.0     13.5281     35.9445     20.5757
      0.445      355.0     13.5446     36.0119     20.6082
      0.445      360.0     13.5539     36.0529     20.6275
      0.445      365.0     13.5580     36.0685     20.6352
      0.445      370.0     13.5580     36.0685     20.6352
      0.445      375.0     13.5580     36.0685     20.6352
      0.445      380.0     13.5580     36.0685     20.6352
      0.445      385.0     13.5580     36.0685     20.6352
      0.445      390.0     13.5580     36.0685     20.6352
      0.445      395.0     13.5580     36.0685     20.6352
      0.445      400.0     13.5580     36.0685     20.6352
      0.450      200.0     -3.7694   -324.2065   -105.3055
      0.450      205.0     -2.5082   -198.8118    -64.7095
      0.450      210.0     -1.3407   -186.1927    -59.9177
      0.450      215.0      1.1438   -157.0909    -49.0082
      0.450      220.0      3.6862   -136.2078    -40.6640
      0.450      225.0      5.1080   -117.0152    -33.6162
      0.450      230.0      6.0604    -98.8200    -27.2033
      0.450      235.0      6.7054    -81.3217    -21.2199
      0.450      240.0      7.1080    -59.9496    -14.1734
      0.450      245.0      8.1783    -44.3757     -8.5111
      0.450      250.0      9.0221    -33.6458     -4.5378
      0.450      255.0      9.6572    -25.4058     -1.4952
      0.450      260.0     10.1704    -18.5159      1.0367
      0.450      265.0     10.6090    -12.4159      3.2676
      0.450      270.0     11.0022     -6.7827      5.3199
      0.450      275.0     11.4061     -1.0935      7.3971
      0.450      280.0     11.7981      4.5270      9.4444
      0.450      285.0     12.1428      9.9331     11.3917
      0.450      290.0     12.4155     15.0127     13.1867
      0.450      295.0     12.6222     19.6588     14.7994
      0.450      300.0     12.7807     23.7409     16.2007
      0.450      305.0     12.9048     27.1750     17.3732
      0.450      310.0     13.0063     29.9498     18.3216
      0.450      315.0     13.0948     32.0991     19.0628
      0.450      320.0     13.1766     33.6807     19.6195
      0.450      325.0     13.2556     34.7777     20.0208
      0.450      330.0     13.3318     35.4991     20.3012
      0.450      335.0     13.4011     35.9599     20.4943
      0.450      340.0     13.4584     36.2527     20.6260
      0.450      345.0     13.5020     36.4420     20.7156
