Star: CS29497;    Mass table: hfb24
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.425      225.0     12.0116   -163.2450    -43.5804
      0.425      230.0     12.4838   -142.6765    -36.7413
      0.425      235.0     13.1978   -122.7414    -29.9388
      0.425      240.0     13.7741   -102.5635    -23.1529
      0.425      245.0     14.2514    -79.6408    -15.5642
      0.425      250.0     14.7312    -54.4789     -7.2643
      0.425      255.0     15.0591    -32.1232      0.0433
      0.425      260.0     15.3172    -15.6028      5.4540
      0.425      265.0     15.5754     -3.8304      9.3602
      0.425      270.0     15.8143      4.8071     12.2598
      0.425      275.0     16.0165     11.3280     14.4636
      0.425      280.0     16.1770     16.2915     16.1456
      0.425      285.0     16.2994     20.0428     17.4175
      0.425      290.0     16.3936     22.8300     18.3648
      0.425      295.0     16.4719     24.8395     19.0548
      0.425      300.0     16.5453     26.2261     19.5441
      0.425      305.0     16.6222     27.1133     19.8775
      0.425      310.0     16.6987     27.6410     20.0966
      0.425      315.0     16.7606     27.9355     20.2320
      0.425      320.0     16.8026     28.0906     20.3096
      0.425      325.0     16.8305     28.1731     20.3547
      0.425      330.0     16.8458     28.2199     20.3800
      0.425      335.0     16.8521     28.2453     20.3923
      0.425      340.0     16.8536     28.2562     20.3967
      0.425      345.0     16.8535     28.2587     20.3975
      0.425      350.0     16.8536     28.2597     20.3979
      0.425      355.0     16.8539     28.2616     20.3987
      0.425      360.0     16.8539     28.2616     20.3987
      0.425      365.0     16.8539     28.2616     20.3987
      0.425      370.0     16.8539     28.2616     20.3987
      0.425      375.0     16.8539     28.2616     20.3987
      0.425      380.0     16.8539     28.2616     20.3987
      0.425      385.0     16.8539     28.2616     20.3987
      0.425      390.0     16.8539     28.2616     20.3987
      0.425      395.0     16.8539     28.2616     20.3987
      0.425      400.0     16.8539     28.2616     20.3987
      0.430      200.0      5.9098   -221.2810    -66.1155
      0.430      205.0      8.1666   -210.7233    -61.2374
      0.430      210.0      9.6407   -201.8615    -57.4282
      0.430      215.0     10.5784   -194.1077    -54.3343
      0.430      220.0     11.2653   -185.8982    -51.2662
      0.430      225.0     11.7829   -175.7504    -47.6988
      0.430      230.0     12.0897   -160.0144    -42.5035
      0.430      235.0     12.6173   -139.2740    -35.5723
      0.430      240.0     13.3101   -119.4335    -28.8142
      0.430      245.0     13.8402    -98.8974    -21.9461
      0.430      250.0     14.3118    -75.4663    -14.2002
      0.430      255.0     14.7906    -50.4664     -5.9523
      0.430      260.0     15.1187    -29.0760      1.0494
      0.430      265.0     15.3886    -13.4574      6.1824
      0.430      270.0     15.6466     -2.2948      9.8952
      0.430      275.0     15.8749      5.9412     12.6603
      0.430      280.0     16.0628     12.1776     14.7643
      0.430      285.0     16.2095     16.9304     16.3702
      0.430      290.0     16.3207     20.5232     17.5843
      0.430      295.0     16.4074     23.1850     18.4867
      0.430      300.0     16.4816     25.0884     19.1403
      0.430      305.0     16.5554     26.3350     19.5854
      0.430      310.0     16.6333     27.1317     19.8908
      0.430      315.0     16.7081     27.6049     20.0915
      0.430      320.0     16.7658     27.8653     20.2133
      0.430      325.0     16.8047     28.0021     20.2830
      0.430      330.0     16.8300     28.0752     20.3234
      0.430      335.0     16.8429     28.1165     20.3452
      0.430      340.0     16.8477     28.1381     20.3553
      0.430      345.0     16.8485     28.1465     20.3586
      0.430      350.0     16.8485     28.1483     20.3591
      0.430      355.0     16.8486     28.1496     20.3596
      0.430      360.0     16.8489     28.1510     20.3602
      0.430      365.0     16.8489     28.1510     20.3602
      0.430      370.0     16.8489     28.1510     20.3602
      0.430      375.0     16.8489     28.1510     20.3602
      0.430      380.0     16.8489     28.1510     20.3602
      0.430      385.0     16.8489     28.1510     20.3602
      0.430      390.0     16.8489     28.1510     20.3602
      0.430      395.0     16.8489     28.1510     20.3602
      0.430      400.0     16.8489     28.1510     20.3602
      0.435      200.0      2.5864   -242.0198    -74.9442
      0.435      205.0      6.3541   -220.2885    -65.4993
      0.435      210.0      8.5117   -209.7339    -60.6895
      0.435      215.0      9.8780   -200.8081    -56.9332
      0.435      220.0     10.7494   -192.9068    -53.8376
      0.435      225.0     11.4001   -184.3802    -50.6936
      0.435      230.0     11.8876   -173.6242    -46.9539
      0.435      235.0     12.1766   -156.8793    -41.4510
      0.435      240.0     12.7435   -136.1603    -34.4999
      0.435      245.0     13.4033   -116.3359    -27.7693
      0.435      250.0     13.8946    -95.4262    -20.8091
      0.435      255.0     14.3725    -71.5902    -12.9307
      0.435      260.0     14.8539    -46.9159     -4.7842
      0.435      265.0     15.1879    -26.4368      1.9328
      0.435      270.0     15.4657    -11.6056      6.8217
      0.435      275.0     15.7190     -0.9642     10.3661
      0.435      280.0     15.9341      6.9251     13.0123
      0.435      285.0     16.1070     12.9126     15.0272
      0.435      290.0     16.2402     17.4785     16.5647
      0.435      295.0     16.3422     20.8893     17.7149
      0.435      300.0     16.4233     23.3656     18.5547
