Star: BD17;    Mass table: dz28
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.430      285.0     13.0856      8.1137     11.4552
      0.430      290.0     13.2415     13.8380     13.3751
      0.430      295.0     13.3846     18.4644     14.9385
      0.430      300.0     13.5146     22.0120     16.1510
      0.430      305.0     13.6196     24.4375     16.9910
      0.430      310.0     13.6985     25.9947     17.5381
      0.430      315.0     13.7608     26.9632     17.8873
      0.430      320.0     13.8102     27.5733     18.1142
      0.430      325.0     13.8469     27.9705     18.2650
      0.430      330.0     13.8749     28.2414     18.3698
      0.430      335.0     13.8990     28.4354     18.4477
      0.430      340.0     13.9156     28.5581     18.4978
      0.430      345.0     13.9208     28.6094     18.5176
      0.430      350.0     13.9211     28.6217     18.5217
      0.430      355.0     13.9211     28.6216     18.5217
      0.430      360.0     13.9211     28.6216     18.5217
      0.430      365.0     13.9211     28.6216     18.5217
      0.430      370.0     13.9211     28.6216     18.5217
      0.430      375.0     13.9211     28.6216     18.5217
      0.430      380.0     13.9211     28.6216     18.5217
      0.430      385.0     13.9211     28.6216     18.5217
      0.430      390.0     13.9211     28.6216     18.5217
      0.430      395.0     13.9211     28.6216     18.5217
      0.430      400.0     13.9211     28.6216     18.5217
      0.435      200.0     -5.4943   -322.6115   -105.9710
      0.435      205.0     -2.3290   -294.7719    -94.9992
      0.435      210.0     -0.0882   -274.6516    -87.1015
      0.435      215.0      1.7438   -256.9949    -80.2621
      0.435      220.0      3.3164   -240.5415    -73.9801
      0.435      225.0      4.6665   -222.8887    -67.4690
      0.435      230.0      5.7208   -200.2157    -59.5678
      0.435      235.0      7.1770   -175.9834    -50.8996
      0.435      240.0      8.5311   -152.4437    -42.5201
      0.435      245.0      9.4665   -129.5726    -34.6369
      0.435      250.0     10.0391   -107.2403    -27.1707
      0.435      255.0     10.4463    -85.4886    -20.0008
      0.435      260.0     10.7723    -64.7208    -13.1978
      0.435      265.0     11.1754    -46.0152     -6.9960
      0.435      270.0     11.6942    -30.0795     -1.5935
      0.435      275.0     12.2189    -16.8346      2.9603
      0.435      280.0     12.6420     -6.1087      6.6467
      0.435      285.0     12.9285      2.4037      9.5389
      0.435      290.0     13.1217      9.1995     11.8238
      0.435      295.0     13.2819     14.7817     13.7017
      0.435      300.0     13.4288     19.2255     15.2096
      0.435      305.0     13.5560     22.5412     16.3469
      0.435      310.0     13.6556     24.8030     17.1313
      0.435      315.0     13.7314     26.2387     17.6377
      0.435      320.0     13.7914     27.1288     17.9605
      0.435      325.0     13.8384     27.6936     18.1714
      0.435      330.0     13.8729     28.0628     18.3118
      0.435      335.0     13.9000     28.3185     18.4113
      0.435      340.0     13.9233     28.5002     18.4847
      0.435      345.0     13.9376     28.6082     18.5286
      0.435      350.0     13.9408     28.6473     18.5432
      0.435      355.0     13.9407     28.6527     18.5449
      0.435      360.0     13.9407     28.6526     18.5448
      0.435      365.0     13.9407     28.6526     18.5448
      0.435      370.0     13.9407     28.6526     18.5448
      0.435      375.0     13.9407     28.6526     18.5448
      0.435      380.0     13.9407     28.6526     18.5448
      0.435      385.0     13.9407     28.6526     18.5448
      0.435      390.0     13.9407     28.6526     18.5448
      0.435      395.0     13.9407     28.6526     18.5448
      0.435      400.0     13.9407     28.6526     18.5448
      0.440      200.0     -8.2605   -369.9403   -122.8483
      0.440      205.0     -5.1296   -318.7796   -104.5090
      0.440      210.0     -2.0070   -291.7154    -93.8120
      0.440      215.0      0.2152   -271.8468    -86.0066
      0.440      220.0      2.0456   -254.2792    -79.1965
      0.440      225.0      3.6218   -237.8505    -72.9199
      0.440      230.0      4.9443   -219.7552    -66.2874
      0.440      235.0      6.0008   -196.5878    -58.2280
      0.440      240.0      7.4201   -172.2757    -49.5595
      0.440      245.0      8.6841   -148.7451    -41.2442
      0.440      250.0      9.5406   -125.9217    -33.4296
      0.440      255.0     10.0804   -103.6754    -26.0128
      0.440      260.0     10.4712    -82.0472    -18.8932
      0.440      265.0     10.7943    -61.5581    -12.1805
