Star: BD17;    Mass table: frdm2012
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.430      205.0      3.4045   -139.6932    -41.9598
      0.430      210.0      4.5202   -118.4907    -34.4829
      0.430      215.0      5.2979    -99.5309    -27.9462
      0.430      220.0      5.6434    -78.9927    -21.2028
      0.430      225.0      6.4784    -58.9682    -14.2898
      0.430      230.0      7.4051    -45.1962     -9.2961
      0.430      235.0      8.1139    -34.8145     -5.5248
      0.430      240.0      8.6765    -26.1830     -2.4074
      0.430      245.0      9.1552    -18.5000      0.3525
      0.430      250.0      9.5795    -11.3771      2.8979
      0.430      255.0      9.9695     -4.5816      5.3163
      0.430      260.0     10.3511      2.0396      7.6737
      0.430      265.0     10.7336      8.4518      9.9655
      0.430      270.0     11.0896     14.4956     12.1226
      0.430      275.0     11.3860     20.0504     14.0842
      0.430      280.0     11.6239     25.0234     15.8218
      0.430      285.0     11.8091     29.2735     17.2945
      0.430      290.0     11.9486     32.7413     18.4882
      0.430      295.0     12.0565     35.4710     19.4265
      0.430      300.0     12.1466     37.5477     20.1458
      0.430      305.0     12.2289     39.0170     20.6673
      0.430      310.0     12.3067     40.0260     21.0399
      0.430      315.0     12.3807     40.6910     21.3009
      0.430      320.0     12.4478     41.1217     21.4830
      0.430      325.0     12.5043     41.4010     21.6098
      0.430      330.0     12.5483     41.5836     21.6976
      0.430      335.0     12.5812     41.7069     21.7590
      0.430      340.0     12.6047     41.7926     21.8021
      0.430      345.0     12.6205     41.8519     21.8316
      0.430      350.0     12.6297     41.8886     21.8495
      0.430      355.0     12.6339     41.9034     21.8570
      0.430      360.0     12.6339     41.9034     21.8570
      0.430      365.0     12.6339     41.9034     21.8570
      0.430      370.0     12.6339     41.9034     21.8570
      0.430      375.0     12.6339     41.9034     21.8570
      0.430      380.0     12.6339     41.9034     21.8570
      0.430      385.0     12.6339     41.9034     21.8570
      0.430      390.0     12.6339     41.9034     21.8570
      0.430      395.0     12.6339     41.9034     21.8570
      0.430      400.0     12.6339     41.9034     21.8570
