Star: HE1523;    Mass table: ws4
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.425      280.0     13.0250     21.7480     15.7350
      0.425      285.0     13.2312     25.3236     17.0081
      0.425      290.0     13.4053     28.1865     18.0336
      0.425      295.0     13.5526     30.4495     18.8508
      0.425      300.0     13.6769     32.2188     19.4959
      0.425      305.0     13.7853     33.5791     20.0006
      0.425      310.0     13.8738     34.5495     20.3682
      0.425      315.0     13.9331     35.1949     20.6130
      0.425      320.0     13.9769     35.6472     20.7861
      0.425      325.0     14.0129     35.9811     20.9163
      0.425      330.0     14.0424     36.2226     21.0129
      0.425      335.0     14.0643     36.3817     21.0782
      0.425      340.0     14.0782     36.4717     21.1161
      0.425      345.0     14.0848     36.5131     21.1338
      0.425      350.0     14.0875     36.5293     21.1407
      0.425      355.0     14.0884     36.5347     21.1431
      0.425      360.0     14.0884     36.5347     21.1431
      0.425      365.0     14.0884     36.5347     21.1431
      0.425      370.0     14.0884     36.5347     21.1431
      0.425      375.0     14.0884     36.5347     21.1431
      0.425      380.0     14.0884     36.5347     21.1431
      0.425      385.0     14.0884     36.5347     21.1431
      0.425      390.0     14.0884     36.5347     21.1431
      0.425      395.0     14.0884     36.5347     21.1431
      0.425      400.0     14.0884     36.5347     21.1431
      0.430      200.0     -0.1968   -233.4473    -74.1169
      0.430      205.0      0.6469   -208.7203    -65.7077
      0.430      210.0      1.0062   -178.9739    -56.0367
      0.430      215.0      2.2502   -149.7621    -45.9344
      0.430      220.0      3.7405   -127.2990    -37.8037
      0.430      225.0      5.1062   -108.6258    -30.9587
      0.430      230.0      6.3574    -92.3732    -24.9586
      0.430      235.0      7.4352    -77.6254    -19.5530
      0.430      240.0      8.3128    -63.7237    -14.5516
      0.430      245.0      9.0600    -50.1929     -9.7561
      0.430      250.0      9.7804    -36.9082     -5.0569
      0.430      255.0     10.4174    -23.5220     -0.3822
      0.430      260.0     11.1425    -11.2274      4.0065
      0.430      265.0     11.7695     -1.3912      7.5494
      0.430      270.0     12.2084      6.4654     10.3373
      0.430      275.0     12.5438     12.8734     12.5958
      0.430      280.0     12.8246     18.1352     14.4540
      0.430      285.0     13.0638     22.4357     15.9793
      0.430      290.0     13.2659     25.9171     17.2197
      0.430      295.0     13.4367     28.7015     18.2181
      0.430      300.0     13.5809     30.8975     19.0120
      0.430      305.0     13.7027     32.5785     19.6274
      0.430      310.0     13.8086     33.8680     20.1080
      0.430      315.0     13.8918     34.7776     20.4527
      0.430      320.0     13.9477     35.3839     20.6828
      0.430      325.0     13.9901     35.8142     20.8480
      0.430      330.0     14.0252     36.1316     20.9724
      0.430      335.0     14.0536     36.3579     21.0634
      0.430      340.0     14.0742     36.5034     21.1235
      0.430      345.0     14.0865     36.5827     21.1570
      0.430      350.0     14.0921     36.6174     21.1718
      0.430      355.0     14.0943     36.6307     21.1775
      0.430      360.0     14.0947     36.6328     21.1784
      0.430      365.0     14.0947     36.6328     21.1784
      0.430      370.0     14.0947     36.6328     21.1784
      0.430      375.0     14.0947     36.6328     21.1784
      0.430      380.0     14.0947     36.6328     21.1784
      0.430      385.0     14.0947     36.6328     21.1784
      0.430      390.0     14.0947     36.6328     21.1784
