Star: J2038;    Mass table: ws4
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.420      370.0     14.9559     25.4406     18.2107
      0.420      375.0     14.9559     25.4406     18.2107
      0.420      380.0     14.9559     25.4406     18.2107
      0.420      385.0     14.9559     25.4406     18.2107
      0.420      390.0     14.9559     25.4406     18.2107
      0.420      395.0     14.9559     25.4406     18.2107
      0.420      400.0     14.9559     25.4406     18.2107
      0.425      200.0      1.5160   -247.5748    -77.4097
      0.425      205.0      1.8895   -214.4505    -66.6659
      0.425      210.0      2.9993   -181.0304    -55.3271
      0.425      215.0      4.4825   -155.1728    -46.1308
      0.425      220.0      5.8124   -133.7818    -38.4532
      0.425      225.0      7.0437   -115.1966    -31.7307
      0.425      230.0      8.1362    -98.4324    -25.6785
      0.425      235.0      9.0488    -82.7631    -20.0945
      0.425      240.0      9.8153    -67.6758    -14.7935
      0.425      245.0     10.5386    -53.0668     -9.6731
      0.425      250.0     11.1903    -38.6368     -4.6577
      0.425      255.0     11.9115    -25.2909      0.0615
      0.425      260.0     12.5670    -14.6068      3.8926
      0.425      265.0     13.0247     -6.1432      6.8858
      0.425      270.0     13.3680      0.6924      9.2854
      0.425      275.0     13.6535      6.2571     11.2431
      0.425      280.0     13.8970     10.7727     12.8399
      0.425      285.0     14.1032     14.4055     14.1316
      0.425      290.0     14.2773     17.2964     15.1664
      0.425      295.0     14.4246     19.5685     15.9869
      0.425      300.0     14.5489     21.3355     16.6316
      0.425      305.0     14.6573     22.6875     17.1338
      0.425      310.0     14.7458     23.6476     17.4982
      0.425      315.0     14.8051     24.2838     17.7401
      0.425      320.0     14.8489     24.7293     17.9111
      0.425      325.0     14.8849     25.0588     18.0399
      0.425      330.0     14.9144     25.2976     18.1356
      0.425      335.0     14.9363     25.4550     18.2005
      0.425      340.0     14.9502     25.5443     18.2381
      0.425      345.0     14.9568     25.5854     18.2557
      0.425      350.0     14.9595     25.6015     18.2626
      0.425      355.0     14.9604     25.6068     18.2649
      0.425      360.0     14.9604     25.6068     18.2649
      0.425      365.0     14.9604     25.6068     18.2649
      0.425      370.0     14.9604     25.6068     18.2649
      0.425      375.0     14.9604     25.6068     18.2649
      0.425      380.0     14.9604     25.6068     18.2649
      0.425      385.0     14.9604     25.6068     18.2649
      0.425      390.0     14.9604     25.6068     18.2649
      0.425      395.0     14.9604     25.6068     18.2649
      0.425      400.0     14.9604     25.6068     18.2649
      0.430      200.0      0.6752   -274.2807    -86.4348
      0.430      205.0      1.5189   -244.1201    -76.3143
      0.430      210.0      1.8782   -209.9599    -65.2521
      0.430      215.0      3.1222   -177.1531    -54.0169
      0.430      220.0      4.6125   -151.7655    -44.9649
      0.430      225.0      5.9782   -130.6823    -37.3607
      0.430      230.0      7.2294   -112.3807    -30.7146
      0.430      235.0      8.3072    -95.8292    -24.7396
      0.430      240.0      9.1848    -80.3104    -19.2270
      0.430      245.0      9.9320    -65.3497    -13.9791
      0.430      250.0     10.6524    -50.8666     -8.9005
      0.430      255.0     11.2894    -36.5388     -3.9273
      0.430      260.0     12.0145    -23.5328      0.6869
      0.430      265.0     12.6415    -13.1821      4.3931
      0.430      270.0     13.0804     -4.9674      7.2946
      0.430      275.0     13.4158      1.6808      9.6295
      0.430      280.0     13.6966      7.0975     11.5372
      0.430      285.0     13.9358     11.4931     13.0929
      0.430      290.0     14.1379     15.0280     14.3509
      0.430      295.0     14.3087     17.8379     15.3578
      0.430      300.0     14.4529     20.0408     16.1542
      0.430      305.0     14.5747     21.7172     16.7685
      0.430      310.0     14.6806     22.9975     17.2463
      0.430      315.0     14.7638     23.8966     17.5877
      0.430      320.0     14.8197     24.4939     17.8150
      0.430      325.0     14.8621     24.9177     17.9782
      0.430      330.0     14.8972     25.2309     18.1012
      0.430      335.0     14.9256     25.4547     18.1914
      0.430      340.0     14.9462     25.5988     18.2511
      0.430      345.0     14.9585     25.6773     18.2844
      0.430      350.0     14.9641     25.7118     18.2991
      0.430      355.0     14.9663     25.7251     18.3048
      0.430      360.0     14.9667     25.7272     18.3057
      0.430      365.0     14.9667     25.7272     18.3057
      0.430      370.0     14.9667     25.7272     18.3057
      0.430      375.0     14.9667     25.7272     18.3057
      0.430      380.0     14.9667     25.7272     18.3057
      0.430      385.0     14.9667     25.7272     18.3057
      0.430      390.0     14.9667     25.7272     18.3057
      0.430      395.0     14.9667     25.7272     18.3057
      0.430      400.0     14.9667     25.7272     18.3057
      0.435      200.0     -0.6435   -300.4069    -95.5955
      0.435      205.0      0.7178   -271.4722    -85.5175
      0.435      210.0      1.5132   -240.7495    -75.2517
      0.435      215.0      1.8812   -205.7158    -63.9070
      0.435      220.0      3.2334   -173.5459    -52.8006
      0.435      225.0      4.7425   -148.5909    -43.8731
      0.435      230.0      6.1519   -127.7943    -36.3300
      0.435      235.0      7.4136   -109.7435    -29.7561
      0.435      240.0      8.4665    -93.3889    -23.8603
      0.435      245.0      9.3092    -78.0082    -18.4150
      0.435      250.0     10.0442    -63.1751    -13.2158
      0.435      255.0     10.7596    -48.8084     -8.1772
      0.435      260.0     11.3849    -34.6018     -3.2503
      0.435      265.0     12.1077    -21.9250      1.2581
      0.435      270.0     12.7085    -11.8775      4.8504
      0.435      275.0     13.1323     -3.8868      7.6707
      0.435      280.0     13.4613      2.5926      9.9477
      0.435      285.0     13.7380      7.8752     11.8101
      0.435      290.0     13.9737     12.1621     13.3291
      0.435      295.0     14.1769     15.5912     14.5543
      0.435      300.0     14.3474     18.2888     15.5254
      0.435      305.0     14.4894     20.3861     16.2868
      0.435      310.0     14.6080     21.9998     16.8790
      0.435      315.0     14.7106     23.2207     17.3357
      0.435      320.0     14.7882     24.0633     17.6555
      0.435      325.0     14.8411     24.6260     17.8699
      0.435      330.0     14.8821     25.0274     18.0249
      0.435      335.0     14.9161     25.3232     18.1417
      0.435      340.0     14.9432     25.5307     18.2258
      0.435      345.0     14.9621     25.6597     18.2796
      0.435      350.0     14.9728     25.7267     18.3080
      0.435      355.0     14.9772     25.7541     18.3198
      0.435      360.0     14.9789     25.7645     18.3242
      0.435      365.0     14.9789     25.7645     18.3242
      0.435      370.0     14.9789     25.7645     18.3242
      0.435      375.0     14.9789     25.7645     18.3242
      0.435      380.0     14.9789     25.7645     18.3242
      0.435      385.0     14.9789     25.7645     18.3242
      0.435      390.0     14.9789     25.7645     18.3242
      0.435      395.0     14.9789     25.7645     18.3242
      0.435      400.0     14.9789     25.7645     18.3242
      0.440      200.0     -2.3356   -324.8424   -104.4707
      0.440      205.0     -0.5648   -298.4051    -94.9097
      0.440      210.0      0.7457   -268.8450    -84.6676
      0.440      215.0      1.4956   -237.6098    -74.2705
      0.440      220.0      1.8998   -201.8298    -62.6652
      0.440      225.0      3.3317   -170.2665    -51.6971
      0.440      230.0      4.8804   -145.6567    -42.8522
      0.440      235.0      6.3284   -125.1491    -35.3744
      0.440      240.0      7.5889   -107.3276    -28.8740
      0.440      245.0      8.6109    -91.1403    -23.0520
      0.440      250.0      9.4204    -75.8877    -17.6697
      0.440      255.0     10.1494    -61.1815    -12.5146
      0.440      260.0     10.8575    -46.9236     -7.5153
      0.440      265.0     11.4752    -32.8471     -2.6347
      0.440      270.0     12.1915    -20.4742      1.7730
      0.440      275.0     12.7699    -10.6925      5.2659
      0.440      280.0     13.1818     -2.8955      8.0167
      0.440      285.0     13.5100      3.4598     10.2539
      0.440      290.0     13.7964      8.6682     12.0994
      0.440      295.0     14.0351     12.8487     13.5868
      0.440      300.0     14.2333     16.1681     14.7738
      0.440      305.0     14.3982     18.7724     15.7116
      0.440      310.0     14.5349     20.7880     16.4435
      0.440      315.0     14.6491     22.3340     17.0112
      0.440      320.0     14.7469     23.4860     17.4428
      0.440      325.0     14.8184     24.2674     17.7391
      0.440      330.0     14.8680     24.7912     17.9388
      0.440      335.0     14.9073     25.1675     18.0848
      0.440      340.0     14.9399     25.4422     18.1939
      0.440      345.0     14.9651     25.6297     18.2705
      0.440      350.0     14.9819     25.7409     18.3171
      0.440      355.0     14.9904     25.7944     18.3398
      0.440      360.0     14.9937     25.8148     18.3485
      0.440      365.0     14.9948     25.8214     18.3514
      0.440      370.0     14.9948     25.8214     18.3514
      0.440      375.0     14.9948     25.8214     18.3514
      0.440      380.0     14.9948     25.8214     18.3514
      0.440      385.0     14.9948     25.8214     18.3514
      0.440      390.0     14.9948     25.8214     18.3514
      0.440      395.0     14.9948     25.8214     18.3514
      0.440      400.0     14.9948     25.8214     18.3514
      0.445      200.0     -3.8647   -350.5594   -113.6667
      0.445      205.0     -2.2810   -323.6172   -104.0471
      0.445      210.0     -0.5134   -296.7190    -94.3425
      0.445      215.0      0.7524   -266.5934    -83.9514
      0.445      220.0      1.4678   -234.8545    -73.4183
      0.445      225.0      1.9168   -198.5074    -61.6032
      0.445      230.0      3.4190   -167.3782    -50.7252
      0.445      235.0      5.0199   -143.0589    -41.9369
      0.445      240.0      6.5016   -122.7858    -34.5106
      0.445      245.0      7.7497   -105.1593    -28.0801
      0.445      250.0      8.7362    -89.1218    -22.3296
      0.445      255.0      9.5202    -73.9817    -17.0001
      0.445      260.0     10.2480    -59.3868    -11.8809
      0.445      265.0     10.9474    -45.2164     -6.9150
      0.445      270.0     11.5598    -31.2730     -2.0801
      0.445      275.0     12.2681    -19.1610      2.2394
      0.445      280.0     12.8558     -9.3907      5.7350
      0.445      285.0     13.2764     -1.6076      8.4874
      0.445      290.0     13.6066      4.6453     10.6936
      0.445      295.0     13.8805      9.6793     12.4753
      0.445      300.0     14.1081     13.7041     13.9059
      0.445      305.0     14.2973     16.8896     15.0443
      0.445      310.0     14.4545     19.3794     15.9406
      0.445      315.0     14.5844     21.2990     16.6374
      0.445      320.0     14.6933     22.7612     17.1750
      0.445      325.0     14.7849     23.8293     17.5758
      0.445      330.0     14.8497     24.5407     17.8453
      0.445      335.0     14.8961     25.0207     18.0289
      0.445      340.0     14.9335     25.3668     18.1640
      0.445      345.0     14.9641     25.6149     18.2634
      0.445      350.0     14.9868     25.7769     18.3302
      0.445      355.0     15.0006     25.8662     18.3678
      0.445      360.0     15.0067     25.9044     18.3841
      0.445      365.0     15.0089     25.9181     18.3899
      0.445      370.0     15.0089     25.9181     18.3899
      0.445      375.0     15.0089     25.9181     18.3899
      0.445      380.0     15.0089     25.9181     18.3899
      0.445      385.0     15.0089     25.9181     18.3899
      0.445      390.0     15.0089     25.9181     18.3899
      0.445      395.0     15.0089     25.9181     18.3899
      0.445      400.0     15.0089     25.9181     18.3899
      0.450      200.0     -2.1876   -383.6251   -123.0978
      0.450      205.0     -3.8944   -349.4551   -113.3339
      0.450      210.0     -2.2552   -322.7910   -103.7694
      0.450      215.0     -0.4933   -295.4783    -93.9375
      0.450      220.0      0.7391   -264.8274    -83.4028
      0.450      225.0      1.4346   -232.6073    -72.7311
      0.450      230.0      1.9220   -195.8762    -60.7685
      0.450      235.0      3.4916   -165.0088    -49.9279
      0.450      240.0      5.1559   -140.8781    -41.1563
      0.450      245.0      6.6623   -120.7667    -33.7643
      0.450      250.0      7.8904   -103.2877    -27.3940
      0.450      255.0      8.8440    -87.3443    -21.6955
      0.450      260.0      9.6102    -72.3015    -16.4087
      0.450      265.0     10.3401    -57.7847    -11.3126
      0.450      270.0     11.0325    -43.6440     -6.3608
      0.450      275.0     11.7398    -28.8285     -1.1850
      0.450      280.0     12.4881    -16.6209      3.1920
      0.450      285.0     13.0150     -7.2515      6.5193
      0.450      290.0     13.3962      0.1551      9.1257
      0.450      295.0     13.7045      6.1180     11.2251
      0.450      300.0     13.9626     10.9183     12.9220
      0.450      305.0     14.1784     14.7501     14.2834
      0.450      310.0     14.3583     17.7735     15.3642
      0.450      315.0     14.5074     20.1266     16.2116
      0.450      320.0     14.6302     21.9292     16.8666
      0.450      325.0     14.7336     23.2886     17.3677
      0.450      330.0     14.8177     24.2533     17.7307
      0.450      335.0     14.8758     24.8847     17.9703
      0.450      340.0     14.9189     25.3150     18.1359
      0.450      345.0     14.9541     25.6241     18.2578
      0.450      350.0     14.9821     25.8379     18.3446
      0.450      355.0     15.0012     25.9678     18.3987
      0.450      360.0     15.0112     26.0309     18.4255
      0.450      365.0     15.0149     26.0543     18.4354
      0.450      370.0     15.0160     26.0609     18.4383
      0.450      375.0     15.0160     26.0609     18.4383
      0.450      380.0     15.0160     26.0609     18.4383
      0.450      385.0     15.0160     26.0609     18.4383
      0.450      390.0     15.0160     26.0608     18.4383
      0.450      395.0     15.0160     26.0608     18.4383
      0.450      400.0     15.0160     26.0608     18.4383
      0.455      200.0      0.4048   -412.6437   -130.5156
      0.455      205.0     -2.1834   -383.2583   -122.9763
      0.455      210.0     -3.9372   -349.1174   -113.2544
      0.455      215.0     -2.2705   -322.5256   -103.6971
      0.455      220.0     -0.5065   -294.8378    -93.7452
      0.455      225.0      0.7023   -263.7681    -83.0942
      0.455      230.0      1.3899   -231.1870    -72.3139
      0.455      235.0      1.9069   -194.1054    -60.2204
      0.455      240.0      3.5482   -163.2658    -49.3399
      0.455      245.0      5.2802   -139.1806    -40.5368
      0.455      250.0      6.7984   -119.1685    -33.1681
      0.455      255.0      8.0069   -101.7490    -26.8299
      0.455      260.0      8.9328    -85.8467    -21.1629
      0.455      265.0      9.7138    -70.5727    -15.7926
      0.455      270.0     10.5727    -54.5190    -10.1216
      0.455      275.0     11.2809    -39.3084     -4.8198
      0.455      280.0     11.9635    -25.1247      0.1390
      0.455      285.0     12.6389    -13.7929      4.1891
      0.455      290.0     13.1215     -4.9924      7.3060
      0.455      295.0     13.4833      2.0294      9.7773
      0.455      300.0     13.7805      7.7010     11.7768
      0.455      305.0     14.0298     12.2632     13.3924
      0.455      310.0     14.2378     15.8923     14.6843
      0.455      315.0     14.4104     18.7411     15.7048
      0.455      320.0     14.5524     20.9408     16.4987
      0.455      325.0     14.6689     22.6101     17.1071
      0.455      330.0     14.7667     23.8446     17.5649
      0.455      335.0     14.8421     24.6847     17.8824
      0.455      340.0     14.8938     25.2280     18.0897
      0.455      345.0     14.9340     25.6034     18.2359
      0.455      350.0     14.9666     25.8675     18.3418
      0.455      355.0     14.9906     26.0379     18.4121
      0.455      360.0     15.0046     26.1283     18.4503
      0.455      365.0     15.0103     26.1636     18.4653
      0.455      370.0     15.0120     26.1738     18.4697
      0.455      375.0     15.0120     26.1738     18.4697
      0.455      380.0     15.0120     26.1738     18.4697
      0.455      385.0     15.0120     26.1738     18.4697
      0.455      390.0     15.0120     26.1738     18.4697
      0.455      395.0     15.0120     26.1738     18.4697
      0.455      400.0     15.0120     26.1738     18.4697
      0.460      200.0     -4.3433   -496.3582   -160.2840
      0.460      205.0      0.5459   -413.0617   -130.5517
      0.460      210.0     -2.0764   -383.6654   -123.0306
      0.460      215.0     -4.0102   -349.7223   -113.4954
      0.460      220.0     -2.3374   -322.9769   -103.8865
      0.460      225.0     -0.5654   -295.0589    -93.8567
      0.460      230.0      0.6377   -263.6850    -83.1138
      0.460      235.0      1.3412   -230.8020    -72.2275
      0.460      240.0      1.8650   -193.4326    -60.0385
      0.460      245.0      3.5791   -162.3170    -49.0213
      0.460      250.0      5.3796   -138.0799    -40.1234
      0.460      255.0      6.9162   -117.9389    -32.7011
      0.460      260.0      8.2580    -98.8275    -25.7358
      0.460      265.0      9.2390    -81.2823    -19.5105
      0.460      270.0     10.0386    -65.2406    -13.8838
      0.460      275.0     10.7940    -50.0426     -8.5540
      0.460      280.0     11.4403    -35.3477     -3.4576
      0.460      285.0     12.1361    -21.8077      1.3063
      0.460      290.0     12.7752    -11.1010      5.1335
      0.460      295.0     13.2309     -2.7348      8.0945
      0.460      300.0     13.5800      3.9669     10.4557
