Star: HE1523;    Mass table: hfb24
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.420      300.0     12.6900     26.0242     16.8627
      0.420      305.0     12.7677     26.6302     17.1075
      0.420      310.0     12.8344     26.9733     17.2616
      0.420      315.0     12.8800     27.1507     17.3488
      0.420      320.0     12.9106     27.2439     17.3990
      0.420      325.0     12.9283     27.2964     17.4277
      0.420      330.0     12.9361     27.3258     17.4423
      0.420      335.0     12.9383     27.3392     17.4480
      0.420      340.0     12.9383     27.3428     17.4492
      0.420      345.0     12.9383     27.3436     17.4495
      0.420      350.0     12.9387     27.3457     17.4504
      0.420      355.0     12.9387     27.3457     17.4504
      0.420      360.0     12.9387     27.3457     17.4504
      0.420      365.0     12.9387     27.3457     17.4504
      0.420      370.0     12.9387     27.3457     17.4504
      0.420      375.0     12.9387     27.3457     17.4504
      0.420      380.0     12.9387     27.3457     17.4504
      0.420      385.0     12.9387     27.3457     17.4504
      0.420      390.0     12.9387     27.3457     17.4504
      0.420      395.0     12.9387     27.3457     17.4504
      0.420      400.0     12.9387     27.3457     17.4504
      0.425      200.0      3.8496   -212.6534    -64.7799
      0.425      205.0      5.4524   -203.8731    -60.9091
      0.425      210.0      6.4692   -196.2593    -57.8058
      0.425      215.0      7.1991   -188.3626    -54.8077
      0.425      220.0      7.7503   -178.7848    -51.3982
      0.425      225.0      8.0876   -164.1790    -46.5404
      0.425      230.0      8.5598   -143.6105    -39.7013
      0.425      235.0      9.2738   -123.6754    -32.8988
      0.425      240.0      9.8501   -103.4975    -26.1129
      0.425      245.0     10.3274    -80.5748    -18.5242
      0.425      250.0     10.8072    -55.4129    -10.2243
      0.425      255.0     11.1351    -33.0572     -2.9167
      0.425      260.0     11.3932    -16.5368      2.4940
      0.425      265.0     11.6514     -4.7644      6.4002
      0.425      270.0     11.8903      3.8731      9.2998
      0.425      275.0     12.0925     10.3940     11.5036
      0.425      280.0     12.2530     15.3575     13.1856
      0.425      285.0     12.3754     19.1088     14.4575
      0.425      290.0     12.4696     21.8960     15.4048
      0.425      295.0     12.5479     23.9055     16.0948
      0.425      300.0     12.6213     25.2921     16.5841
      0.425      305.0     12.6982     26.1793     16.9175
      0.425      310.0     12.7747     26.7070     17.1366
      0.425      315.0     12.8366     27.0015     17.2720
      0.425      320.0     12.8786     27.1566     17.3496
      0.425      325.0     12.9065     27.2391     17.3947
      0.425      330.0     12.9218     27.2859     17.4200
      0.425      335.0     12.9281     27.3113     17.4323
      0.425      340.0     12.9296     27.3222     17.4367
      0.425      345.0     12.9295     27.3247     17.4375
      0.425      350.0     12.9296     27.3257     17.4379
      0.425      355.0     12.9299     27.3276     17.4387
      0.425      360.0     12.9299     27.3276     17.4387
      0.425      365.0     12.9299     27.3276     17.4387
      0.425      370.0     12.9299     27.3276     17.4387
      0.425      375.0     12.9299     27.3276     17.4387
      0.425      380.0     12.9299     27.3276     17.4387
      0.425      385.0     12.9299     27.3276     17.4387
      0.425      390.0     12.9299     27.3276     17.4387
      0.425      395.0     12.9299     27.3276     17.4387
      0.425      400.0     12.9299     27.3276     17.4387
      0.430      200.0      1.9858   -222.2150    -69.0755
      0.430      205.0      4.2426   -211.6573    -64.1974
      0.430      210.0      5.7167   -202.7955    -60.3882
      0.430      215.0      6.6544   -195.0417    -57.2943
      0.430      220.0      7.3413   -186.8322    -54.2262
      0.430      225.0      7.8589   -176.6844    -50.6588
      0.430      230.0      8.1657   -160.9484    -45.4635
      0.430      235.0      8.6933   -140.2080    -38.5323
      0.430      240.0      9.3861   -120.3675    -31.7742
      0.430      245.0      9.9162    -99.8314    -24.9061
      0.430      250.0     10.3878    -76.4003    -17.1602
      0.430      255.0     10.8666    -51.4004     -8.9123
      0.430      260.0     11.1947    -30.0100     -1.9106
      0.430      265.0     11.4646    -14.3914      3.2224
      0.430      270.0     11.7226     -3.2288      6.9352
      0.430      275.0     11.9509      5.0072      9.7003
      0.430      280.0     12.1388     11.2436     11.8043
      0.430      285.0     12.2855     15.9964     13.4102
      0.430      290.0     12.3967     19.5892     14.6243
      0.430      295.0     12.4834     22.2510     15.5267
      0.430      300.0     12.5576     24.1544     16.1803
      0.430      305.0     12.6314     25.4010     16.6254
      0.430      310.0     12.7093     26.1977     16.9308
      0.430      315.0     12.7841     26.6709     17.1315
      0.430      320.0     12.8418     26.9313     17.2533
      0.430      325.0     12.8807     27.0681     17.3230
      0.430      330.0     12.9060     27.1412     17.3634
      0.430      335.0     12.9189     27.1825     17.3852
      0.430      340.0     12.9237     27.2041     17.3953
      0.430      345.0     12.9245     27.2125     17.3986
      0.430      350.0     12.9245     27.2143     17.3991
      0.430      355.0     12.9246     27.2156     17.3996
      0.430      360.0     12.9249     27.2170     17.4002
      0.430      365.0     12.9249     27.2170     17.4002
      0.430      370.0     12.9249     27.2170     17.4002
      0.430      375.0     12.9249     27.2170     17.4002
      0.430      380.0     12.9249     27.2170     17.4002
      0.430      385.0     12.9249     27.2170     17.4002
      0.430      390.0     12.9249     27.2170     17.4002
      0.430      395.0     12.9249     27.2170     17.4002
      0.430      400.0     12.9249     27.2170     17.4002
      0.435      200.0     -1.3376   -242.9538    -77.9042
      0.435      205.0      2.4301   -221.2225    -68.4593
      0.435      210.0      4.5877   -210.6679    -63.6495
      0.435      215.0      5.9540   -201.7421    -59.8932
      0.435      220.0      6.8254   -193.8408    -56.7976
      0.435      225.0      7.4761   -185.3142    -53.6536
      0.435      230.0      7.9636   -174.5582    -49.9139
      0.435      235.0      8.2526   -157.8133    -44.4110
      0.435      240.0      8.8195   -137.0943    -37.4599
      0.435      245.0      9.4793   -117.2699    -30.7293
      0.435      250.0      9.9706    -96.3602    -23.7691
      0.435      255.0     10.4485    -72.5242    -15.8907
      0.435      260.0     10.9299    -47.8499     -7.7442
      0.435      265.0     11.2639    -27.3708     -1.0272
      0.435      270.0     11.5417    -12.5396      3.8617
      0.435      275.0     11.7950     -1.8982      7.4061
      0.435      280.0     12.0101      5.9911     10.0523
      0.435      285.0     12.1830     11.9786     12.0672
      0.435      290.0     12.3162     16.5445     13.6047
      0.435      295.0     12.4182     19.9553     14.7549
      0.435      300.0     12.4993     22.4316     15.5947
      0.435      305.0     12.5719     24.1646     16.1932
      0.435      310.0     12.6465     25.3195     16.6098
      0.435      315.0     12.7252     26.0486     16.8943
      0.435      320.0     12.7979     26.4737     17.0785
