Star: J2038;    Mass table: ws4
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.435      350.0     14.9728     31.0212     19.9961
      0.435      355.0     14.9772     31.0488     20.0079
      0.435      360.0     14.9789     31.0593     20.0124
      0.435      365.0     14.9789     31.0593     20.0124
      0.435      370.0     14.9789     31.0593     20.0124
      0.435      375.0     14.9789     31.0593     20.0124
      0.435      380.0     14.9789     31.0593     20.0124
      0.435      385.0     14.9789     31.0593     20.0124
      0.435      390.0     14.9789     31.0593     20.0124
      0.435      395.0     14.9789     31.0593     20.0124
      0.435      400.0     14.9789     31.0593     20.0124
      0.440      200.0     -2.3356   -276.2205    -89.1245
      0.440      205.0     -0.5648   -257.6604    -82.0403
      0.440      210.0      0.7457   -234.6714    -73.8650
      0.440      215.0      1.4956   -208.7465    -65.1398
      0.440      220.0      1.8998   -177.2599    -54.8869
      0.440      225.0      3.3317   -149.1756    -45.0143
      0.440      230.0      4.8804   -127.3878    -37.0580
      0.440      235.0      6.3284   -109.2125    -30.3149
      0.440      240.0      7.5889    -93.3849    -24.4431
      0.440      245.0      8.6109    -78.9581    -19.1772
      0.440      250.0      9.4204    -65.2783    -14.2923
      0.440      255.0     10.1494    -51.9437     -9.5714
      0.440      260.0     10.8575    -38.8156     -4.9302
      0.440      265.0     11.4752    -25.6234     -0.3300
      0.440      270.0     12.1915    -13.9172      3.8662
      0.440      275.0     12.7699     -4.6157      7.2066
      0.440      280.0     13.1818      2.8495      9.8522
      0.440      285.0     13.5100      8.9864     12.0198
      0.440      290.0     13.7964     14.0625     13.8230
      0.440      295.0     14.0351     18.1654     15.2853
      0.440      300.0     14.2333     21.4446     16.4591
      0.440      305.0     14.3982     24.0333     17.3915
      0.440      310.0     14.5349     26.0482     18.1228
      0.440      315.0     14.6491     27.6015     18.6926
      0.440      320.0     14.7469     28.7640     19.1274
      0.440      325.0     14.8184     29.5561     19.4270
      0.440      330.0     14.8680     30.0883     19.6294
      0.440      335.0     14.9073     30.4703     19.7771
      0.440      340.0     14.9399     30.7484     19.8873
      0.440      345.0     14.9651     30.9379     19.9646
      0.440      350.0     14.9819     31.0502     20.0115
      0.440      355.0     14.9904     31.1041     20.0344
      0.440      360.0     14.9937     31.1246     20.0431
      0.440      365.0     14.9948     31.1312     20.0460
      0.440      370.0     14.9948     31.1312     20.0460
      0.440      375.0     14.9948     31.1312     20.0460
      0.440      380.0     14.9948     31.1312     20.0460
      0.440      385.0     14.9948     31.1312     20.0460
      0.440      390.0     14.9948     31.1312     20.0460
      0.440      395.0     14.9948     31.1312     20.0460
      0.440      400.0     14.9948     31.1312     20.0460
      0.445      200.0     -3.8647   -293.6188    -95.6763
      0.445      205.0     -2.2810   -275.4080    -88.8299
      0.445      210.0     -0.5134   -256.4178    -81.6116
      0.445      215.0      0.7524   -232.8341    -73.2782
      0.445      220.0      1.4678   -206.3603    -64.4025
      0.445      225.0      1.9168   -174.2616    -53.9251
      0.445      230.0      3.4190   -146.5658    -44.1280
      0.445      235.0      5.0199   -125.0294    -36.2158
      0.445      240.0      6.5016   -107.0592    -29.5149
      0.445      245.0      7.7497    -91.4051    -23.7065
      0.445      250.0      8.7362    -77.1090    -18.5061
      0.445      255.0      9.5202    -63.5200    -13.6673
      0.445      260.0     10.2480    -50.2683     -8.9735
      0.445      265.0     10.9474    -37.1984     -4.3566
      0.445      270.0     11.5598    -24.1167      0.2050
      0.445      275.0     12.2681    -12.6534      4.3187
      0.445      280.0     12.8558     -3.3363      7.6705
      0.445      285.0     13.2764      4.1442     10.3267
      0.445      290.0     13.6066     10.2006     12.4703
      0.445      295.0     13.8805     15.1126     14.2129
      0.445      300.0     14.1081     19.0671     15.6207
      0.445      305.0     14.2973     22.2173     16.7475
      0.445      310.0     14.4545     24.6950     17.6394
      0.445      315.0     14.5844     26.6161     18.3364
      0.445      320.0     14.6933     28.0867     18.8764
      0.445      325.0     14.7849     29.1659     19.2806
