Star: CS31082;    Mass table: hfb24
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.435      380.0     14.6687      7.4165     12.3090
      0.435      385.0     14.6687      7.4165     12.3090
      0.435      390.0     14.6687      7.4165     12.3090
      0.435      395.0     14.6687      7.4165     12.3090
      0.435      400.0     14.6687      7.4165     12.3090
      0.440      200.0     -1.0845   -345.0316   -110.0825
      0.440      205.0      0.8724   -297.1421    -93.5770
      0.440      210.0      4.5666   -275.5850    -84.2372
      0.440      215.0      6.6382   -262.8542    -78.7961
      0.440      220.0      7.9101   -251.7736    -74.4210
      0.440      225.0      8.7286   -241.3636    -70.5662
      0.440      230.0      9.3503   -229.7581    -66.4662
      0.440      235.0      9.8068   -215.2718    -61.5654
      0.440      240.0     10.0879   -194.3558    -54.7459
      0.440      245.0     10.6765   -170.3532    -46.7394
      0.440      250.0     11.2971   -147.2506    -38.9965
      0.440      255.0     11.7612   -122.9866    -30.9918
      0.440      260.0     12.2541    -96.2213    -22.1748
      0.440      265.0     12.7425    -69.7219    -13.4451
      0.440      270.0     13.0864    -48.3387     -6.4350
      0.440      275.0     13.3683    -32.9002     -1.3509
      0.440      280.0     13.6124    -21.7865      2.3369
      0.440      285.0     13.8158    -13.5282      5.0923
      0.440      290.0     13.9801     -7.2999      7.1776
      0.440      295.0     14.1011     -2.6771      8.7248
      0.440      300.0     14.1919      0.7049      9.8583
      0.440      305.0     14.2663      3.1105     10.6711
      0.440      310.0     14.3365      4.7475     11.2376
      0.440      315.0     14.4116      5.8121     11.6260
      0.440      320.0     14.4902      6.4617     11.8852
      0.440      325.0     14.5597      6.8295     12.0489
      0.440      330.0     14.6088      7.0277     12.1451
      0.440      335.0     14.6417      7.1321     12.2005
      0.440      340.0     14.6605      7.1888     12.2312
      0.440      345.0     14.6684      7.2192     12.2463
      0.440      350.0     14.6706      7.2328     12.2521
      0.440      355.0     14.6707      7.2367     12.2534
      0.440      360.0     14.6707      7.2376     12.2537
      0.440      365.0     14.6710      7.2394     12.2544
      0.440      370.0     14.6710      7.2394     12.2544
      0.440      375.0     14.6710      7.2394     12.2544
      0.440      380.0     14.6710      7.2394     12.2544
      0.440      385.0     14.6710      7.2394     12.2544
      0.440      390.0     14.6710      7.2393     12.2544
      0.440      395.0     14.6710      7.2393     12.2544
      0.440      400.0     14.6710      7.2393     12.2544
      0.445      200.0     -3.2934   -419.6849   -135.2409
      0.445      205.0     -0.8037   -340.9959   -108.6128
      0.445      210.0      1.4066   -293.9822    -92.2129
      0.445      215.0      4.9399   -274.7565    -83.7212
      0.445      220.0      6.9203   -261.9765    -78.3265
      0.445      225.0      8.1085   -250.8044    -73.9792
      0.445      230.0      8.8806   -240.1528    -70.0794
      0.445      235.0      9.4757   -228.1582    -65.8740
      0.445      240.0      9.8993   -213.0767    -60.8069
      0.445      245.0     10.1766   -191.5511    -53.7968
      0.445      250.0     10.7697   -167.6433    -45.8174
      0.445      255.0     11.3530   -144.4306    -38.0649
      0.445      260.0     11.8033   -119.8535    -29.9703
      0.445      265.0     12.3183    -92.9285    -21.0877
      0.445      270.0     12.8188    -66.8883    -12.4953
      0.445      275.0     13.1747    -46.2343     -5.7081
      0.445      280.0     13.4802    -30.8936     -0.6390
      0.445      285.0     13.7246    -19.9917      2.9819
      0.445      290.0     13.9094    -12.0676      5.6187
      0.445      295.0     14.0470     -6.2008      7.5714
      0.445      300.0     14.1481     -1.8636      9.0145
      0.445      305.0     14.2259      1.2899     10.0667
      0.445      310.0     14.2933      3.5068     10.8151
      0.445      315.0     14.3615      4.9967     11.3336
      0.445      320.0     14.4371      5.9483     11.6864
      0.445      325.0     14.5143      6.5156     11.9187
