Star: CS31082;    Mass table: dz28
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.435      305.0     16.1720      7.0249     13.2055
      0.435      310.0     16.2716      9.2851     13.9894
      0.435      315.0     16.3474     10.7188     14.4952
      0.435      320.0     16.4074     11.6064     14.8172
      0.435      325.0     16.4544     12.1684     15.0273
      0.435      330.0     16.4889     12.5353     15.1669
      0.435      335.0     16.5160     12.7895     15.2659
      0.435      340.0     16.5393     12.9705     15.3391
      0.435      345.0     16.5536     13.0781     15.3829
      0.435      350.0     16.5568     13.1172     15.3975
      0.435      355.0     16.5567     13.1226     15.3991
      0.435      360.0     16.5567     13.1225     15.3991
      0.435      365.0     16.5567     13.1225     15.3991
      0.435      370.0     16.5567     13.1225     15.3991
      0.435      375.0     16.5567     13.1225     15.3991
      0.435      380.0     16.5567     13.1225     15.3991
      0.435      385.0     16.5567     13.1225     15.3991
      0.435      390.0     16.5567     13.1225     15.3991
      0.435      395.0     16.5567     13.1225     15.3991
      0.435      400.0     16.5567     13.1225     15.3991
      0.440      200.0     -5.6445   -384.0401   -125.5407
      0.440      205.0     -2.5136   -333.1723   -107.2943
      0.440      210.0      0.6090   -306.3017    -96.6586
      0.440      215.0      2.8312   -286.5817    -88.9003
      0.440      220.0      4.6616   -269.1391    -82.1299
      0.440      225.0      6.2378   -252.8203    -75.8881
      0.440      230.0      7.5603   -234.8239    -69.2869
      0.440      235.0      8.6168   -211.7469    -61.2561
      0.440      240.0     10.0361   -187.5181    -52.6141
      0.440      245.0     11.3001   -164.0636    -44.3228
      0.440      250.0     12.1566   -141.3062    -36.5292
      0.440      255.0     12.6964   -119.1105    -29.1285
      0.440      260.0     13.0872    -97.5144    -22.0190
      0.440      265.0     13.4103    -77.0430    -15.3119
      0.440      270.0     13.8501    -58.8310     -9.2417
      0.440      275.0     14.3834    -43.3673     -3.9789
      0.440      280.0     14.9032    -30.5080      0.4493
      0.440      285.0     15.3189    -20.0255      4.0536
      0.440      290.0     15.6041    -11.6047      6.9159
      0.440      295.0     15.7955     -4.9627      9.1508
      0.440      300.0     15.9512      0.3841     10.9510
      0.440      305.0     16.0913      4.6004     12.3824
      0.440      310.0     16.2114      7.7038     13.4474
      0.440      315.0     16.3055      9.7878     14.1717
      0.440      320.0     16.3780     11.0900     14.6336
      0.440      325.0     16.4353     11.8944     14.9275
      0.440      330.0     16.4794     12.4058     15.1195
      0.440      335.0     16.5115     12.7427     15.2480
      0.440      340.0     16.5380     12.9792     15.3409
      0.440      345.0     16.5597     13.1437     15.4078
      0.440      350.0     16.5708     13.2322     15.4434
      0.440      355.0     16.5723     13.2582     15.4527
      0.440      360.0     16.5723     13.2603     15.4534
      0.440      365.0     16.5723     13.2603     15.4533
      0.440      370.0     16.5723     13.2603     15.4533
      0.440      375.0     16.5723     13.2603     15.4533
      0.440      380.0     16.5723     13.2603     15.4533
      0.440      385.0     16.5723     13.2603     15.4533
      0.440      390.0     16.5723     13.2603     15.4533
      0.440      395.0     16.5723     13.2602     15.4533
      0.440      400.0     16.5723     13.2602     15.4533
      0.445      200.0     -8.7627   -433.6314   -143.3739
      0.445      205.0     -5.5209   -378.6334   -123.7433
      0.445      210.0     -2.1777   -329.9119   -106.0329
      0.445      215.0      0.9192   -303.5873    -95.5878
      0.445      220.0      3.1269   -284.0519    -87.8979
      0.445      225.0      4.9550   -266.7011    -81.1580
      0.445      230.0      6.5357   -250.3705    -74.9095
      0.445      235.0      7.8202   -231.9431    -68.1975
      0.445      240.0      8.8605   -208.4887    -60.0581
      0.445      245.0     10.2281   -184.1860    -51.4278
      0.445      250.0     11.4111   -160.7446    -43.1956
      0.445      255.0     12.2067   -138.0410    -35.4603
      0.445      260.0     12.7289   -115.9041    -28.0903
      0.445      265.0     13.0973    -94.3885    -21.0215
      0.445      270.0     13.4330    -74.2143    -14.4001
      0.445      275.0     13.9098    -56.4329     -8.4412
      0.445      280.0     14.5116    -40.6500     -3.0307
      0.445      285.0     15.0583    -27.6618      1.4566
      0.445      290.0     15.4440    -17.4801      4.9452
      0.445      295.0     15.6902     -9.5798      7.6161
      0.445      300.0     15.8637     -3.3217      9.7171
      0.445      305.0     16.0092      1.7178     11.4130
      0.445      310.0     16.1403      5.6643     12.7528
      0.445      315.0     16.2521      8.5271     13.7359
      0.445      320.0     16.3405     10.4087     14.3923
      0.445      325.0     16.4094     11.5685     14.8066
      0.445      330.0     16.4635     12.2841     15.0701
      0.445      335.0     16.5040     12.7410     15.2424
      0.445      340.0     16.5338     13.0451     15.3590
      0.445      345.0     16.5594     13.2604     15.4446
      0.445      350.0     16.5783     13.4020     15.5023
      0.445      355.0     16.5851     13.4653     15.5270
      0.445      360.0     16.5853     13.4791     15.5315
      0.445      365.0     16.5853     13.4790     15.5315
      0.445      370.0     16.5853     13.4790     15.5315
      0.445      375.0     16.5853     13.4790     15.5315
      0.445      380.0     16.5853     13.4790     15.5315
      0.445      385.0     16.5853     13.4790     15.5315
      0.445      390.0     16.5853     13.4790     15.5315
      0.445      395.0     16.5853     13.4790     15.5315
      0.445      400.0     16.5853     13.4789     15.5315
      0.450      200.0    -12.6615   -505.3692   -168.7557
      0.450      205.0     -8.5160   -429.4053   -141.8671
